0.498168	-301.0989	0.097
2.41758	-301.113552	0.061
1.084248	-301.128204	0.047
0.307692	-301.128204	0.071
4.571424	-301.128204	0.13
2.85714	-301.128204	0.051
1.406592	-301.142856	0.055
2.212452	-301.142856	0.103
3.00366	-301.142856	0.057
3.95604	-301.142856	0.071
3.135528	-301.157508	0.063
1.802196	-301.17216	0.093
1.304028	-301.17216	0.095
2.036628	-301.17216	0.193
0.967032	-301.186812	0.087
1.157508	-301.186812	0.099
0.175824	-301.186812	0.114
1.626372	-301.186812	0.055
3.472524	-301.201464	0.04
1.479852	-301.201464	0.069
2.402928	-301.216116	0.083
3.765564	-301.216116	0.099
4.10256	-301.216116	0.099
0.688644	-301.216116	0.068
0.263736	-301.230768	0.066
4.366296	-301.230768	0.085
4.732596	-301.230768	0.169
2.622708	-301.24542	0.114
3.560436	-301.24542	0.12
4.24908	-301.260072	0.079
3.868128	-301.260072	0.041
1.699632	-301.274724	0.093
1.054944	-301.274724	0.112
1.377288	-301.274724	0.13
0.542124	-301.274724	0.196
3.985344	-301.289376	0.1
3.399264	-301.289376	0.093
3.135528	-301.289376	0.112
1.230768	-301.289376	0.077
3.80952	-301.304028	0.033
0.835164	-301.304028	0.09
2.256408	-301.31868	0.085
4.46886	-301.31868	0.077
4.351644	-301.31868	0.068
1.890108	-301.347984	0.14
1.567764	-301.347984	0.11
3.868128	-301.347984	0.043
0.703296	-301.347984	0.066
2.739924	-301.362636	0.095
3.794868	-301.362636	0.039
4.24908	-301.377288	0.093
2.036628	-301.39194	0.108
2.1978	-301.406592	0.086
2.63736	-301.406592	0.073
3.677652	-301.406592	0.056
3.340656	-301.406592	0.063
0.249084	-301.406592	0.042
4.805856	-301.421244	0.078
3.062268	-301.421244	0.087
2.901096	-301.421244	0.081
4.483512	-301.435896	0.074
0.893772	-301.435896	0.105
0.65934	-301.435896	0.066
3.238092	-301.450548	0.059
1.728936	-301.450548	0.083
2.402928	-301.4652	0.068
4.644684	-301.4652	0.134
1.509156	-301.4652	0.093
1.040292	-301.4652	0.159
0.07326	-301.4652	0.095
0.717948	-301.4652	0.084
0.161172	-301.479852	0.046
3.545784	-301.494504	0.09
0.556776	-301.494504	0.13
4.307688	-301.509156	0.085
3.999996	-301.509156	0.21
2.739924	-301.553112	0.096
2.358972	-301.567764	0.134
3.721608	-301.582416	0.062
0.07326	-301.582416	0.057
2.534796	-301.597068	0.146
4.24908	-301.597068	0.066
1.157508	-301.597068	0.132
0.7326	-301.61172	0.135
3.164832	-301.626372	0.143
0.51282	-301.626372	0.087
2.109888	-301.641024	0.075
2.9304	-301.641024	0.208
1.523808	-301.641024	0.151
0.95238	-301.641024	0.099
3.912084	-301.670328	0.061
0.278388	-301.670328	0.113
3.531132	-301.68498	0.144
1.39194	-301.68498	0.062
3.824172	-301.699632	0.078
2.007324	-301.699632	0.049
4.644684	-301.714284	0.07
2.329668	-301.728936	0.124
4.161168	-301.728936	0.086
0.864468	-301.728936	0.095
3.208788	-301.743588	0.045
1.260072	-301.743588	0.087
1.31868	-301.743588	0.061
0.454212	-301.75824	0.127
0.131868	-301.75824	0.105
4.776552	-301.772892	0.101
2.827836	-301.772892	0.12
2.212452	-301.787544	0.064
1.670328	-301.787544	0.139
0.981684	-301.787544	0.069
4.336992	-301.802196	0.144
2.652012	-301.802196	0.187
4.483512	-301.816848	0.1
4.043952	-301.816848	0.149
3.706956	-301.816848	0.121
3.282048	-301.816848	0.1
2.402928	-301.816848	0.109
1.084248	-301.816848	0.087
1.860804	-301.8315	0.204
1.597068	-301.846152	0.023
4.61538	-301.860804	0.097
1.157508	-301.875456	0.088
2.285712	-301.890108	0.108
3.868128	-301.90476	0.176
4.454208	-301.90476	0.047
0.3663	-301.90476	0.161
2.827836	-301.919412	0.107
1.377288	-301.919412	0.128
3.604392	-301.934064	0.052
3.692304	-301.948716	0.049
2.505492	-301.948716	0.098
0.644688	-301.948716	0.037
2.402928	-301.963368	0.063
3.36996	-301.97802	0.182
3.51648	-301.97802	0.05
0.849816	-301.97802	0.127
3.032964	-301.992672	0.208
1.728936	-302.007324	0.114
1.53846	-302.007324	0.105
2.85714	-302.021976	0.039
1.17216	-302.021976	0.078
0.205128	-302.021976	0.082
4.732596	-302.05128	0.14
1.362636	-302.080584	0.095
3.765564	-302.080584	0.039
0.556776	-302.095236	0.097
2.256408	-302.095236	0.21
2.622708	-302.095236	0.106
3.868128	-302.095236	0.069
2.769228	-302.109888	0.071
4.10256	-302.109888	0.222
4.46886	-302.109888	0.217
1.157508	-302.12454	0.11
0.981684	-302.12454	0.147
3.355308	-302.12454	0.068
3.487176	-302.139192	0.083
4.293036	-302.153844	0.1
2.915748	-302.168496	0.075
1.289376	-302.183148	0.081
0.688644	-302.183148	0.134
0.835164	-302.1978	0.093
0.336996	-302.1978	0.164
2.49084	-302.1978	0.149
3.575088	-302.1978	0.112
4.673988	-302.1978	0.119
3.194136	-302.212452	0.129
1.567764	-302.241756	0.052
3.750912	-302.241756	0.072
1.890108	-302.285712	0.104
3.413916	-302.285712	0.11
4.791204	-302.285712	0.054
1.128204	-302.300364	0.159
2.725272	-302.300364	0.142
4.263732	-302.300364	0.093
1.377288	-302.315016	0.15
3.88278	-302.315016	0.125
2.065932	-302.329668	0.134
1.699632	-302.329668	0.076
4.131864	-302.329668	0.154
2.974356	-302.329668	0.171
4.556772	-302.329668	0.101
1.582416	-302.34432	0.104
4.673988	-302.358972	0.051
4.351644	-302.358972	0.042
3.487176	-302.373624	0.09
4.424904	-302.388276	0.066
3.706956	-302.41758	0.135
0.190476	-302.432232	0.206
4.0293	-302.432232	0.097
2.476188	-302.446884	0.159
0.468864	-302.461536	0.108
3.238092	-302.461536	0.205
4.263732	-302.461536	0.054
4.805856	-302.461536	0.134
2.139192	-302.476188	0.064
0.673992	-302.476188	0.149
1.816848	-302.476188	0.159
3.941388	-302.476188	0.038
4.410252	-302.49084	0.057
1.626372	-302.505492	0.083
3.619044	-302.505492	0.05
4.644684	-302.505492	0.073
4.498164	-302.505492	0.049
1.406592	-302.520144	0.125
4.161168	-302.520144	0.029
1.992672	-302.534796	0.205
2.974356	-302.534796	0.033
1.24542	-302.549448	0.037
4.263732	-302.549448	0.061
2.63736	-302.5641	0.061
3.765564	-302.5641	0.069
4.161168	-302.5641	0.042
3.457872	-302.5641	0.084
3.912084	-302.578752	0.096
4.073256	-302.593404	0.044
4.732596	-302.593404	0.044
1.289376	-302.608056	0.056
1.523808	-302.608056	0.175
4.307688	-302.608056	0.03
0.483516	-302.622708	0.033
0.996336	-302.622708	0.132
3.545784	-302.622708	0.072
3.120876	-302.622708	0.088
0.3663	-302.63736	0.174
3.22344	-302.63736	0.046
2.153844	-302.652012	0.083
3.311352	-302.652012	0.039
0.747252	-302.666664	0.183
3.999996	-302.666664	0.029
3.838824	-302.666664	0.104
4.3956	-302.666664	0.078
0.58608	-302.681316	0.097
2.901096	-302.681316	0.077
4.68864	-302.681316	0.086
2.446884	-302.695968	0.118
2.593404	-302.695968	0.08
2.725272	-302.695968	0.054
3.413916	-302.71062	0.115
4.17582	-302.71062	0.174
3.2967	-302.725272	0.024
1.75824	-302.739924	0.044
1.435896	-302.739924	0.074
3.032964	-302.739924	0.107
3.73626	-302.754576	0.054
3.999996	-302.754576	0.054
2.315016	-302.769228	0.151
0.29304	-302.78388	0.043
1.304028	-302.78388	0.085
1.523808	-302.798532	0.073
3.560436	-302.798532	0.092
4.54212	-302.798532	0.164
0.51282	-302.813184	0.176
3.897432	-302.813184	0.103
2.63736	-302.842488	0.056
4.776552	-302.85714	0.063
4.0293	-302.85714	0.054
4.3956	-302.871792	0.09
4.10256	-302.871792	0.039
1.846152	-302.886444	0.13
0.380952	-302.886444	0.023
4.278384	-302.886444	0.044
3.794868	-302.886444	0.049
4.190472	-302.901096	0.088
1.97802	-302.915748	0.087
1.670328	-302.915748	0.103
0.835164	-302.915748	0.078
2.871792	-302.915748	0.188
1.53846	-302.9304	0.149
2.41758	-302.9304	0.16
2.109888	-302.9304	0.085
4.527468	-302.9304	0.069
3.970692	-302.9304	0.076
4.073256	-302.9304	0.055
1.128204	-302.959704	0.084
0.923076	-302.974356	0.056
2.695968	-302.989008	0.092
3.88278	-302.989008	0.049
0.234432	-303.00366	0.068
1.97802	-303.00366	0.034
1.875456	-303.00366	0.054
4.717944	-303.00366	0.153
3.604392	-303.00366	0.067
3.413916	-303.018312	0.067
1.289376	-303.032964	0.13
3.047616	-303.032964	0.089
1.919412	-303.047616	0.046
0.395604	-303.062268	0.117
2.34432	-303.062268	0.059
4.46886	-303.062268	0.039
0.556776	-303.091572	0.034
3.282048	-303.106224	0.045
0.14652	-303.120876	0.061
3.677652	-303.120876	0.137
3.80952	-303.120876	0.061
1.523808	-303.135528	0.13
3.399264	-303.135528	0.071
2.446884	-303.135528	0.119
4.205124	-303.135528	0.132
3.062268	-303.15018	0.033
2.593404	-303.15018	0.105
4.424904	-303.15018	0.096
4.732596	-303.15018	0.089
3.985344	-303.164832	0.086
2.798532	-303.164832	0.094
2.168496	-303.179484	0.024
3.897432	-303.194136	0.041
0.21978	-303.208788	0.103
3.135528	-303.208788	0.083
0.527472	-303.22344	0.102
2.12454	-303.22344	0.038
0.7326	-303.238092	0.114
3.51648	-303.238092	0.098
3.047616	-303.238092	0.044
0.336996	-303.267396	0.081
1.084248	-303.267396	0.176
1.216116	-303.267396	0.032
2.358972	-303.267396	0.104
2.578752	-303.267396	0.048
1.641024	-303.282048	0.137
4.073256	-303.282048	0.117
2.813184	-303.2967	0.098
2.959704	-303.2967	0.113
0.190476	-303.311352	0.065
3.355308	-303.311352	0.049
4.849812	-303.326004	0.159
0.483516	-303.340656	0.112
3.794868	-303.340656	0.159
2.1978	-303.340656	0.135
2.652012	-303.340656	0.069
1.260072	-303.355308	0.098
1.509156	-303.355308	0.142
4.556772	-303.355308	0.122
1.8315	-303.36996	0.123
2.593404	-303.384612	0.051
2.798532	-303.399264	0.061
4.351644	-303.399264	0.105
3.208788	-303.399264	0.18
3.95604	-303.413916	0.1
2.41758	-303.413916	0.104
1.0989	-303.428568	0.033
1.377288	-303.428568	0.042
0.161172	-303.44322	0.083
0.307692	-303.44322	0.081
0.967032	-303.44322	0.151
1.699632	-303.44322	0.117
3.51648	-303.457872	0.195
0.644688	-303.472524	0.112
4.058604	-303.472524	0.057
4.205124	-303.472524	0.069
3.032964	-303.472524	0.075
1.289376	-303.487176	0.051
2.695968	-303.487176	0.139
4.527468	-303.487176	0.118
1.802196	-303.501828	0.044
2.871792	-303.501828	0.081
0.776556	-303.51648	0.055
4.10256	-303.531132	0.034
3.780216	-303.531132	0.134
0.43956	-303.545784	0.159
0.14652	-303.545784	0.112
1.421244	-303.545784	0.092
1.567764	-303.545784	0.037
2.505492	-303.545784	0.13
1.846152	-303.560436	0.034
3.179484	-303.560436	0.054
2.974356	-303.560436	0.058
2.241756	-303.575088	0.051
4.820508	-303.58974	0.1
3.970692	-303.604392	0.083
4.454208	-303.604392	0.129
4.205124	-303.604392	0.048
1.010988	-303.604392	0.042
0.923076	-303.619044	0.037
2.945052	-303.633696	0.071
2.769228	-303.633696	0.137
1.435896	-303.633696	0.071
0.65934	-303.648348	0.12
3.677652	-303.648348	0.144
3.106224	-303.663	0.09
0.190476	-303.663	0.064
0.483516	-303.677652	0.051
4.131864	-303.677652	0.115
2.021976	-303.677652	0.088
2.5641	-303.692304	0.119
3.868128	-303.692304	0.057
3.457872	-303.706956	0.059
1.084248	-303.706956	0.088
0.864468	-303.706956	0.15
1.875456	-303.721608	0.119
3.208788	-303.73626	0.057
0.205128	-303.73626	0.082
4.659336	-303.750912	0.134
3.999996	-303.750912	0.137
1.743588	-303.750912	0.031
2.886444	-303.765564	0.121
1.347984	-303.765564	0.119
1.4652	-303.765564	0.068
0.410256	-303.765564	0.069
0.556776	-303.765564	0.134
0.630036	-303.765564	0.039
3.36996	-303.780216	0.059
3.07692	-303.780216	0.056
1.992672	-303.794868	0.097
2.153844	-303.794868	0.129
0.80586	-303.794868	0.039
3.692304	-303.80952	0.11
0.688644	-303.80952	0.068
3.51648	-303.824172	0.125
0.87912	-303.824172	0.039
1.216116	-303.838824	0.083
0.996336	-303.838824	0.107
3.164832	-303.853476	0.075
2.798532	-303.853476	0.142
3.00366	-303.868128	0.052
2.666664	-303.868128	0.056
2.593404	-303.868128	0.074
2.402928	-303.868128	0.092
4.32234	-303.88278	0.065
3.58974	-303.897432	0.029
2.505492	-303.897432	0.069
2.256408	-303.897432	0.028
1.875456	-303.897432	0.094
0.468864	-303.897432	0.051
1.714284	-303.912084	0.063
1.128204	-303.912084	0.042
0.893772	-303.912084	0.042
0.820512	-303.912084	0.048
3.853476	-303.926736	0.181
3.282048	-303.926736	0.099
2.945052	-303.926736	0.08
0.542124	-303.926736	0.069
3.692304	-303.941388	0.035
3.413916	-303.941388	0.055
1.97802	-303.941388	0.052
4.512816	-303.95604	0.16
1.289376	-303.95604	0.093
0.322344	-303.95604	0.137
0.131868	-303.95604	0.108
2.739924	-303.970692	0.07
2.153844	-303.970692	0.093
2.036628	-303.970692	0.076
4.0293	-303.985344	0.048
3.560436	-303.985344	0.1
3.120876	-303.985344	0.14
2.315016	-303.985344	0.087
2.41758	-303.985344	0.079
1.641024	-303.985344	0.081
0.468864	-303.985344	0.091
2.652012	-303.999996	0.054
1.509156	-303.999996	0.06
1.113552	-303.999996	0.062
4.776552	-304.014648	0.155
4.380948	-304.014648	0.047
3.238092	-304.014648	0.04
1.75824	-304.014648	0.073
0.996336	-304.014648	0.095
4.659336	-304.0293	0.042
0.820512	-304.0293	0.106
0.205128	-304.0293	0.058
3.619044	-304.043952	0.044
1.201464	-304.043952	0.091
3.853476	-304.058604	0.036
3.692304	-304.058604	0.074
0.703296	-304.058604	0.044
4.24908	-304.073256	0.108
0.571428	-304.073256	0.054
0.263736	-304.073256	0.051
3.926736	-304.087908	0.035
4.10256	-304.087908	0.079
2.71062	-304.087908	0.15
2.578752	-304.087908	0.083
3.44322	-304.10256	0.145
3.018312	-304.117212	0.08
2.432232	-304.117212	0.062
4.498164	-304.131864	0.127
4.366296	-304.131864	0.059
1.069596	-304.131864	0.12
1.347984	-304.131864	0.164
1.553112	-304.146516	0.125
0.967032	-304.146516	0.081
2.886444	-304.161168	0.099
2.168496	-304.161168	0.199
1.934064	-304.161168	0.195
0.688644	-304.161168	0.119
0.483516	-304.161168	0.158
3.970692	-304.17582	0.108
3.58974	-304.17582	0.056
3.794868	-304.17582	0.054
3.677652	-304.190472	0.067
3.2967	-304.190472	0.106
4.278384	-304.205124	0.088
2.78388	-304.205124	0.059
4.571424	-304.219776	0.069
3.164832	-304.219776	0.105
1.626372	-304.219776	0.062
1.157508	-304.219776	0.088
4.410252	-304.234428	0.068
0.835164	-304.234428	0.073
3.457872	-304.24908	0.079
4.7619	-304.263732	0.081
1.728936	-304.263732	0.117
1.39194	-304.263732	0.076
3.58974	-304.278384	0.04
1.260072	-304.278384	0.066
0.307692	-304.278384	0.066
3.780216	-304.293036	0.12
2.666664	-304.293036	0.149
4.61538	-304.307688	0.076
4.498164	-304.307688	0.051
4.351644	-304.307688	0.125
4.17582	-304.307688	0.096
3.941388	-304.307688	0.111
2.915748	-304.307688	0.165
1.53846	-304.307688	0.059
0.630036	-304.307688	0.09
4.732596	-304.32234	0.029
0.761904	-304.32234	0.086
3.58974	-304.336992	0.071
0.380952	-304.351644	0.13
0.102564	-304.351644	0.123
2.036628	-304.366296	0.184
0.908424	-304.366296	0.048
1.186812	-304.366296	0.116
3.80952	-304.380948	0.046
3.706956	-304.380948	0.039
3.164832	-304.380948	0.08
4.234428	-304.3956	0.105
0.835164	-304.410252	0.05
0.542124	-304.410252	0.114
2.241756	-304.439556	0.205
1.714284	-304.439556	0.139
1.39194	-304.439556	0.083
0.996336	-304.439556	0.089
3.926736	-304.454208	0.134
4.68864	-304.454208	0.106
0.29304	-304.454208	0.09
4.439556	-304.46886	0.058
3.575088	-304.46886	0.025
0.717948	-304.46886	0.095
4.131864	-304.483512	0.037
4.849812	-304.483512	0.094
1.509156	-304.483512	0.1
0.600732	-304.483512	0.067
3.326004	-304.498164	0.203
3.51648	-304.512816	0.067
0.80586	-304.512816	0.057
4.336992	-304.527468	0.075
2.945052	-304.527468	0.079
2.432232	-304.527468	0.132
2.12454	-304.527468	0.05
1.860804	-304.527468	0.122
4.556772	-304.54212	0.096
1.230768	-304.54212	0.149
3.677652	-304.556772	0.152
3.164832	-304.556772	0.117
1.626372	-304.556772	0.104
4.0293	-304.571424	0.12
2.622708	-304.571424	0.157
0.923076	-304.571424	0.1
0.087912	-304.571424	0.157
0.336996	-304.571424	0.133
4.454208	-304.600728	0.077
0.703296	-304.600728	0.071
4.219776	-304.61538	0.108
1.0989	-304.630032	0.092
4.659336	-304.644684	0.041
3.472524	-304.659336	0.073
3.926736	-304.673988	0.12
2.227104	-304.673988	0.126
2.007324	-304.673988	0.152
1.582416	-304.673988	0.093
3.032964	-304.68864	0.192
0.747252	-304.68864	0.087
0.43956	-304.68864	0.066
4.483512	-304.703292	0.038
0.923076	-304.703292	0.135
1.421244	-304.703292	0.079
4.307688	-304.717944	0.118
4.820508	-304.732596	0.145
4.410252	-304.732596	0.047
3.179484	-304.732596	0.053
1.846152	-304.732596	0.13
3.340656	-304.747248	0.049
4.644684	-304.7619	0.079
4.058604	-304.7619	0.133
1.084248	-304.7619	0.127
0.630036	-304.7619	0.119
0.498168	-304.7619	0.097
3.457872	-304.776552	0.033
3.575088	-304.791204	0.142
2.388276	-304.791204	0.143
0.249084	-304.791204	0.098
4.483512	-304.805856	0.061
3.80952	-304.820508	0.2
3.282048	-304.820508	0.065
3.15018	-304.820508	0.056
1.509156	-304.820508	0.15
0.717948	-304.820508	0.077
2.183148	-304.83516	0.117
1.699632	-304.83516	0.049
3.428568	-304.849812	0.075
1.846152	-304.864464	0.116
1.24542	-304.864464	0.226
4.043952	-304.893768	0.073
4.3956	-304.90842	0.071
3.018312	-304.90842	0.076
2.520144	-304.90842	0.095
2.080584	-304.90842	0.078
0.791208	-304.90842	0.127
0.3663	-304.90842	0.054
4.161168	-304.923072	0.061
1.010988	-304.923072	0.133
0.58608	-304.923072	0.152
4.703292	-304.937724	0.113
2.34432	-304.937724	0.107
4.498164	-304.952376	0.068
3.663	-304.952376	0.149
3.267396	-304.952376	0.09
0.205128	-304.952376	0.071
3.985344	-304.98168	0.055
1.97802	-304.98168	0.064
1.582416	-304.98168	0.109
3.487176	-305.010984	0.181
0.893772	-305.010984	0.074
0.703296	-305.010984	0.08
1.714284	-305.025636	0.083
1.201464	-305.025636	0.078
4.498164	-305.040288	0.105
0.468864	-305.040288	0.143
2.461536	-305.05494	0.078
1.347984	-305.05494	0.126
0.263736	-305.05494	0.054
2.065932	-305.069592	0.099
4.234428	-305.084244	0.225
3.838824	-305.084244	0.117
1.860804	-305.113548	0.176
1.567764	-305.113548	0.088
0.175824	-305.113548	0.036
3.970692	-305.1282	0.084
1.24542	-305.1282	0.064
0.3663	-305.1282	0.078
1.670328	-305.142852	0.076
0.087912	-305.142852	0.11
3.692304	-305.157504	0.076
1.113552	-305.157504	0.111
0.908424	-305.157504	0.106
0.7326	-305.157504	0.142
4.776552	-305.172156	0.069
4.424904	-305.172156	0.099
2.036628	-305.172156	0.139
4.512816	-305.186808	0.073
2.85714	-305.186808	0.13
2.256408	-305.186808	0.087
2.402928	-305.186808	0.054
2.520144	-305.186808	0.032
4.644684	-305.20146	0.145
0.468864	-305.20146	0.068
0.278388	-305.20146	0.07
1.010988	-305.216112	0.071
1.31868	-305.216112	0.115
4.043952	-305.245416	0.109
3.51648	-305.245416	0.151
2.754576	-305.245416	0.064
2.446884	-305.245416	0.071
1.860804	-305.260068	0.1
4.3956	-305.27472	0.068
3.106224	-305.27472	0.15
1.142856	-305.27472	0.119
4.205124	-305.289372	0.081
4.83516	-305.304024	0.082
3.95604	-305.304024	0.096
0.205128	-305.304024	0.139
1.743588	-305.318676	0.076
1.406592	-305.318676	0.122
3.824172	-305.333328	0.103
2.578752	-305.333328	0.163
1.626372	-305.333328	0.101
0.776556	-305.333328	0.111
0.996336	-305.333328	0.112
0.336996	-305.333328	0.095
4.732596	-305.34798	0.055
3.311352	-305.34798	0.088
1.24542	-305.362632	0.106
4.644684	-305.377284	0.047
3.706956	-305.377284	0.083
2.886444	-305.377284	0.173
0.893772	-305.377284	0.047
4.512816	-305.391936	0.105
3.560436	-305.391936	0.059
0.468864	-305.391936	0.135
4.732596	-305.406588	0.056
3.106224	-305.406588	0.071
2.739924	-305.406588	0.095
2.227104	-305.406588	0.117
1.934064	-305.406588	0.112
1.494504	-305.42124	0.06
4.10256	-305.435892	0.046
4.205124	-305.435892	0.121
4.3956	-305.435892	0.064
3.428568	-305.435892	0.046
1.582416	-305.450544	0.031
2.388276	-305.450544	0.063
3.868128	-305.465196	0.09
3.252744	-305.465196	0.068
4.61538	-305.4945	0.132
3.164832	-305.4945	0.059
1.362636	-305.4945	0.173
4.820508	-305.509152	0.2
4.058604	-305.509152	0.024
0.380952	-305.509152	0.042
0.87912	-305.509152	0.157
4.336992	-305.523804	0.046
3.457872	-305.523804	0.093
1.157508	-305.523804	0.051
1.670328	-305.523804	0.123
0.21978	-305.523804	0.123
3.326004	-305.538456	0.088
2.34432	-305.538456	0.066
2.168496	-305.538456	0.064
3.692304	-305.538456	0.08
2.85714	-305.553108	0.055
0.615384	-305.553108	0.129
4.293036	-305.56776	0.062
2.71062	-305.56776	0.129
0.424908	-305.56776	0.054
0.087912	-305.56776	0.091
4.131864	-305.582412	0.108
0.776556	-305.582412	0.071
1.53846	-305.582412	0.118
3.868128	-305.582412	0.036
2.476188	-305.597064	0.112
4.498164	-305.611716	0.169
1.230768	-305.611716	0.059
1.75824	-305.626368	0.099
0.131868	-305.64102	0.066
2.139192	-305.64102	0.044
3.912084	-305.64102	0.074
1.084248	-305.655672	0.156
3.399264	-305.655672	0.062
3.765564	-305.655672	0.054
4.717944	-305.655672	0.049
0.336996	-305.670324	0.103
1.890108	-305.670324	0.056
2.739924	-305.670324	0.038
1.377288	-305.684976	0.083
0.571428	-305.684976	0.098
0.483516	-305.684976	0.076
2.901096	-305.684976	0.071
3.00366	-305.684976	0.073
3.267396	-305.684976	0.034
3.560436	-305.684976	0.189
4.219776	-305.684976	0.1
4.805856	-305.699628	0.066
1.61172	-305.71428	0.094
2.036628	-305.71428	0.057
0.630036	-305.728932	0.026
4.10256	-305.728932	0.064
4.410252	-305.728932	0.083
1.479852	-305.743584	0.04
0.981684	-305.743584	0.061
0.835164	-305.743584	0.111
0.190476	-305.743584	0.051
3.95604	-305.743584	0.098
4.293036	-305.743584	0.039
4.498164	-305.758236	0.045
1.406592	-305.772888	0.051
0.688644	-305.772888	0.082
2.505492	-305.772888	0.043
2.71062	-305.772888	0.135
3.106224	-305.772888	0.156
4.61538	-305.772888	0.159
3.765564	-305.78754	0.059
4.791204	-305.78754	0.065
0.263736	-305.802192	0.045
2.974356	-305.802192	0.076
3.252744	-305.802192	0.098
0.468864	-305.816844	0.121
1.289376	-305.831496	0.066
1.890108	-305.846148	0.175
2.901096	-305.846148	0.066
2.241756	-305.8608	0.034
4.205124	-305.8608	0.121
1.201464	-305.875452	0.054
2.329668	-305.890104	0.104
1.553112	-305.904756	0.145
2.007324	-305.904756	0.059
2.153844	-305.904756	0.076
3.032964	-305.904756	0.047
1.406592	-305.919408	0.098
2.63736	-305.919408	0.044
